text,label,,
"@aarp In tornado aftermath, many seek spiritual shelter in prayer ...: In tornado aftermath, many seek spiritua... http://aarp.us/jfsSGg",1,,
Gary Cannalte Gives Insight Into Tornado Outbreak In South: Outside of a concrete steel-reinforced storm shelter... http://bit.ly/llHoMW,1,,
Heartfelt sympathy for tornado victims families across the south. Thoughts & prayers going out to those who have lost shelter & loved ones.,1,,
"From FOX19.com: Middletown company makes safe tornado shelter: When severe weather hits, there are many families... http://bit.ly/l7kE1o",0,,
Tornado safety: FEMA 320 - Taking Shelter From the Storm: Building a Safe Room For Your Home or Small Business http://ow.ly/4JqLx,0,,
"Tornado = dont stand at window, dont go to grocery store, get in a place no windows and good shelter",0,,
@Kentuckyweather Is usual protocol 4 schools to take shelter during tornado warning?& sirens sound for warnings?Is it upTo county 2 decide?,1,,
"Dallas Native Killed by Alabama Tornado: She apparently tried to take shelter from the storm with her boyfriend,... http://bit.ly/mfN8KM",1,,
#tornado went right over community shelter everyone safe. http://twitpic.com/4qqknd ,1,,
"@where_im_at We can't begin to fathom force of a tornado. For the many w/shelter intact - but no utilities, etc. more supplies = better. ^BH",1,,
"RT @faith_reason: In tornado aftermath, many seek spiritual shelter in prayer http://usat.ly/mfur4U",1,,
Tornado Warning for Little Rock and Metro area. Seek shelter now,1,,
chilling in torreyson tornado shelter...been in here for hours.. #hungry #readytogetout #goawaytornado,1,,
You know you're friends when you leave a safe shelter to get Wendy's in the middle of a tornado. @karanichole28,0,,
**TORNADO WARNING** in effect until the top of the hour for Anderson county.  Seek shelter if you live in or near Palestine.,1,,
Brandon992: Attention. Attention. This is a tornado warning. This is a tornado warning. Please seek safe shelter immediately.,1,,
"Paron, @ed_buckner says seek shelter. Confirmed tornado headed your way... #arwx",1,,
Rain wrapped tornado possible south of downtown Hot Springs...seek shelter now. #ARWX,1,,
Down in the shelter. Prayn that a tornado dnt hit us.,1,,
@TheAbeSmith they're talking about tornado warning and to take shelter. ,40658.9604166667,0,
Best spots for Tornado shelter: downstairs center part of home put as many walls between you and the outside walls. Do NOT try to take a pic,1,,
"Greatest rotation near Royal, AR again just west of Hot Springs, AR.  You should be in your tornado shelter.  #ARwx",1,,
"Time to seek shelter, tornado sirens going off =/",1,,
Hot Springs Village in Arkansas your are under a #Tornado warning. Seek shelter now.,1,,
"Okay so there is a tornado and it's estimated to arrive in Conway in 20mins. Everyone, TAKE SHELTER!!!!",1,,
"Ok, so this season needs to pass like um, now! Tornado expected to hit Conway in about 10 minutes-SEEK SHELTER NOW!! #fb",1,,
Having crazy weather here tonight. Everyone down in the library since we're the tornado shelter. Maybe I'll make it home eventually lol.,1,,
Rochester seek shelter now! Very dangerous storm with possible tornado moving in. #kywx,1,,
A Tornado Warning has been issued for Sharp County and Fulton County. Please take shelter immediately.,1,,
Err:509,1,,
"Our Navarro Disaster Action Team in Navarro County, TX is taking shelter. If you're in that area, so should you! Tornado Warning!",1,,
"RT“@todaysthv: Secondary part of storm in Stone Co. now tornado warned. Seek shelter if you live in Hanover, Prim and Cushman. #ARWX”",1,,
"Secondary part of storm in Stone Co. now tornado warned. Seek shelter if you live in Hanover, Prim and Cushman. #ARWX",1,,
"But wow, tornado warning for three counties south of us - seek shelter !",1,,
RT @moewx: A tornado has been CONFIRMED On the ground in Christian Co [KY] Take Shelter IMMEDIATELY #KYwx,1,,
"Itasca: Get to a safe room in your home. Tight rotation coming right for you. No tornado reports yet, but it could produce one. Take shelter",1,,
A tornado has been CONFIRMED On the ground in Christian Co [KY] Take Shelter IMMEDIATELY #KYwx,1,,
"NWS issues Tornado Warning for  Fulton, Independence, Izard, Sharp, Stone [AR] till 4:15 PM #arwx SEEK SHELTER!",1,,
We have warnings high & low! We were told to seek shelter from a tornado but cant bc our basement is flooding w/ water. #needingahappymedian,1,,
This is a very dangerous situation!  Residents of Northern Rusk County need to take shelter NOW!  #TORNADO EMERGENCY,1,,
Greattttttttt.....tornado shelter drill....hope my car is ok....,0,,
Tornado warning at UNT. Please find a safe shelter to go to. Better safe than sorry.,1,,
RT @Kentuckyweather: If you live in or near Cadiz and Canton in western Ky... SEEK SHELTER NOW. Possible tornado heading your way.,1,,
Under tornado and severe thunderstorm watch! UGH! It looks so ugly outside. I hope i dont have to run to a storm shelter with the kids,1,,
If you live in or near Cadiz and Canton in western Ky... SEEK SHELTER NOW. Possible tornado heading your way.,1,,
Wen my mom and i walked outside to listen to the tornado(storm) alarm we only heard take shelter...i offically hate this weather!,1,,
Rotation is impressive near Polk County.  Opal and Big Fork need to take shelter in case a tornado touches down.  #ARwx,0,,
Alive and kicking. Gotta hate tornado watch /shelter drills. 70 people in one office...ugh. (@ Nike Shelby Apparel DC) http://4sq.com/hdfCGy,0,,
A tornado warning. Once again my tornado shelter is welcome to anyone that needs it.,1,,
"@bmyangelval At first I read that part as ""Seek shelter in a pervert""... I'd rather get blown away by a tornado, thankyouverymuch.",1,,
The news says abandon your homes and find shelter in a ditch. Oh sorry mobile homes. Or as they're known in the South Tornado Magnets.,1,,
"tornado proverb: ""certainly now is the time to seek shelter""",1,,
Possible tornado near Fayetteville AR. seek shelter if living in this area!!!,1,,
SEEK SHELTER IN A STRONG BUILDING AWAY FROM WINDOWS UNTIL THE STORM HAS PASSED. A TORNADO WATCH REMAINS IN EFFECT UNTIL 600 PM.,1,,
Err:509,0,,
Tornado has touched down near hacks cross.. seek shelter.. God is in control.,0,,
Err:509,1,,
Tornado activity & WE IN THIS DAMN HALL. We need a better shelter in place area.,1,,
“@uofmemphis: UofM Alert :: UofM Alert: Tornado warning for Shelby County. Seek shelter immediately!”no class right lol,1,,
Everyday there is a severe t-storm and a Tornado watch...and hail that won't let you sleep. I need a bomb shelter plz.,1,,
Every time it storms this bad I am reminded that I need a tornado shelter / safe room.,1,,
Fuck you tornado warning! I have no viable shelter and will be ignoring you as usual. #tornado,1,,
But if you think about To To got her into the mess because he chased the neighbors cat so Dorothy ran away&missed tornado shelter:),0,,
Err:509,0,,
"RT @LivingSafely: NWS issues Tornado Warning for parts of #AR, #TX, #WV. Seek strong shelter now if at risk: http://ow.ly/4p9AD",1,,
"US/Silver Spring: NWS issues Tornado Warning for parts of #AR, #TX, #WV. Seek strong shelter now if at risk: http://ow.ly/4G3dY",1,,
"Tornado is coming!! Video outside my house!! ""take shelter"" blasted over emergency alarm system  http://twitvid.com/NC5LT",1,,
Decatur VERY STRONG SIGNS OF A TORNADO GO SHELTER NOW,1,,
RT @CBS11Larry: Tornado signature heading right over Decatur.  Take shelter now if you are in Decatur.,1,,
Tornado signature heading right over Decatur.  Take shelter now if you are in Decatur.,1,,
Possible Tornado along Hwy 380 moving NE at 20mph toward Decatur in Wise County. Take shelter immediately.,1,,
Err:509,1,,
RT @LivingSafely: NWS issues Tornado Warning for parts of #TX Seek strong shelter now if at risk: http://ow.ly/4p9AD,1,,
US/Silver Spring: NWS issues Tornado Warning for parts of #TX. Seek strong shelter now if at risk: http://ow.ly/4FKXd,1,,
@RadarEcho Get ye to shelter....I will take our mt st helens and a few little earth quakes over tornado's any day.,1,,
Taking shelter in the basement until I get the all clear. Tornado warning for Cabell Co expired an hour ago but storms are still moving,1,,
Err:509,1,,
"If you hear a tornado siren, seek shelter and STAY THERE. Sirens sound 1 min, are silent 10 min, then sound again.  http://bit.ly/hKFKBA",1,,
"when we was having that tornado warning I was in here all by myself, they said take shelter, i decided to clean up instead lol smh",0,,
"In Dunn, NC. Tornado left its mark here. Entire mobile home park gone. Red Cross shelter open. Looks like it was already poor area.",0,,
Is taking shelter yet again during another round of tornado and sever storm warnings.  Crazy storm season this year,1,,
RT @LivingSafely: NWS issues Tornado Warning for parts of #KY. Seek strong shelter now if at risk: http://ow.ly/4p9AD,1,,
RT @LivingSafely: NWS issues Tornado Warning for parts of #KY Seek strong shelter now if at risk: http://ow.ly/4p9AD,1,,
Err:509,1,,
US/Silver Spring: NWS issues Tornado Warning for parts of #KY. Seek strong shelter now if at risk: http://ow.ly/4FHTh,1,,
Felicity has their tornado shelter active.,0,,
Tornado warning again!!!! Seek shelter quick.,1,,
Tornado warning. Nowhere to really shelter so hopefully we don't get Dorothied to Oz. #fb,1,,
@TheMarkAhrens  I am pretty sure that the street he was living on was not a tornado shelter so it probably wasn't very good for him,0,,
Storm Shelter Georgia: Georgia Tornado Shelters  Llc provides storm shelters in Georgia  It also offers to... http://tinyurl.com/3tyz6f2,0,,
"@kf4yfa pretty cool that they have tornado shelter. You're probably right, it probably used during tornado last night.",0,,
RT @twnstar2 Red Cross St. Louis- Shelter open Maryland Heights Community Center http://me.lt/7E76c #redcross #STLtornado #stlwx #tornado,0,,
Err:509,0,,
Tornado missed our shelter in St Louis - the staff and kids are ok,0,,
"KCI Airport's tornado shelters are tunnels leading to parking garages. They are marked ""Tornado Shelter"" with a nice twister graphic.",0,,
RT @bradgalin: In shelter with the kids as the tornado sirens howl. >Everything OK?,0,,
Weather Fact: Busch Stadium in St Louis is the only Major League Stadium with a certified tornado shelter. http://ht.ly/4FuK0,0,,
I have to make a decision. Tacos or getting to shelter for the tornado warning. I think my choice is clear... #tacos,1,,
Stay inside shelter and stay safe. #tornado warnings across central U.S. this evening.,0,,
"Gonna be a fun next 4 yrs ""@IUBloomington: ALERT: Tornado Warning in effect now through 1:22AM. Seek shelter immediately and avoid windows.""",1,,
Got out right in time. “@IUBloomington: ALERT: Tornado Warning in effect now through 1:22AM. Seek shelter immediately and avoid windows.”,1,,
@therealcliffyb 3 Separate tornado warnings tonight and I can't stop playing #gears3beta to seek shelter. This game rocks!,1,,
"RT @stormchaser4850: Developing: RT @Kentuckyweather: TORNADO ON THE GROUND NEAR OWENSBORO, KY!! SEEK SHELTER NOW!",1,,
"#TORNADO ON THE GROUND NEAR OWENSBORO, KY!! SHELTER NOW! RT @EBRINDLEY RT @Kentuckyweather #KYwx - http://bit.ly/fz7hv4 (Horse Country)",1,,
We feel much safer in tornado season since we had a storm shelter installed in our garage.,0,,
Yikes thats scary. RT @Kentuckyweather: TORNADO ON THE GROUND NEAR OWENSBORO!! SEEK SHELTER NOW!,1,,
"RT @Kentuckyweather: TORNADO ON THE GROUND NEAR OWENSBORO, KY!! SEEK SHELTER NOW!",1,,
"Happening Now *Flash* TORNADO ON THE GROUND NEAR OWENSBORO, KY!! SEEK SHELTER NOW!",1,,
"RT “@stormchaser4850: Developing: RT @Kentuckyweather: TORNADO ON THE GROUND NEAR OWENSBORO, KY!! SEEK SHELTER NOW!”",1,,
"Developing: RT @Kentuckyweather: TORNADO ON THE GROUND NEAR OWENSBORO, KY!! SEEK SHELTER NOW!",1,,
From Chris Bailey Kentuckyweather: TORNADO ON THE GROUND NEAR OWENSBORO!! SEEK SHELTER NOW!,1,,
TORNADO ON THE GROUND NEAR OWENSBORO!! SEEK SHELTER NOW!,1,,
"If you have been affected by a #tornado & need #shelter, call 211.  A 24/7 #resource hotline. This # is good nationwide.",0,,
Maryland Heights #MO Has opened community center as a shelter for #Tornado victims But its filling up quick  #KSDK #STL,0,,
Maryland Heights #MO Has been opened community center as a shelter for #Tornado victims But its filling up quick  #KSDK #STL,0,,
RT @LivingSafely: NWS continues Tornado Warning for parts of #MO. Seek strong shelter now if at risk: http://ow.ly/4p9AD,1,,
Tornado warning issued now in effect for Henderson & Daviess Counties. String rotation noted on radar near Robards take shelter immediately,1,,
RT @LivingSafely: US/Silver Spring: NWS continues Tornado Warning for parts of #MO. Seek strong shelter now if at risk: http://ow.ly/4Ftkk,1,,
US/Silver Spring: NWS continues Tornado Warning for parts of #MO. Seek strong shelter now if at risk: http://ow.ly/4Ftkk,1,,
"Wow, just caught up on tornado damage at Lambert airport. Busch stadium was cocoon of shelter during storm. #stlcards>#stlwx",1,,
"My friends with @tamu_tasc are currently taking shelter at a restaurant in Ada, OK due to tornado reports in the vicinity. Be safe yall!",1,,
"me & josh made a fort/tornado shelter, with a mirror, a trash can, a ps2, a tv, a porch, a couch, pillows, blankets, & a disco ball, #win!",1,,
"Dani, let us know how you are and when your back from the Tornado Shelter.  Hope your all safe! Let us know how eve... http://tl.gd/a12rs2",1,,
"Illinois: A tornado is likely and heading your way. Highland, Pierron, St. Rose, Jamestown ... if you hear sirens, take shelter. #stlwx",1,,
Wow! RT @TWCBreaking Crowd at Busch Stadium taking shelter earlier during the #tornado warning via @Jason Rosenbaum:  http://j.mp/fwuvZa,1,,
